Current Pose: X: -0.690861, Y: -0.707169, Z: -1.407911, Yaw: 1.923053, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 3.108874, Y: 3.182258, Z: 6.335601, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.690861, Y: 0.707169, Z: 1.407911, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 672569
Current Pose: X: -0.690789, Y: -0.708258, Z: -1.410172, Yaw: 1.920833, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.690909, Y: 0.708504, Z: 4.935544, Velocity_in: X: -0.001171, Y: 0.001428, Z: 0.002282, Error: X: 0.690789, Y: 0.708258, Z: 1.410172, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673368
Current Pose: X: -0.690823, Y: -0.708367, Z: -1.410052, Yaw: 1.920746, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.690942, Y: 0.708749, Z: 4.935060, Velocity_in: X: -0.001207, Y: 0.001397, Z: 0.002420, Error: X: 0.690823, Y: 0.708367, Z: 1.410052, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673402
Current Pose: X: -0.690838, Y: -0.708464, Z: -1.409952, Yaw: 1.920670, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.690891, Y: 0.708800, Z: 4.934733, Velocity_in: X: -0.001386, Y: 0.001410, Z: 0.002475, Error: X: 0.690838, Y: 0.708464, Z: 1.409952, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673435
Current Pose: X: -0.690845, Y: -0.708566, Z: -1.409750, Yaw: 1.920582, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.690868, Y: 0.708924, Z: 4.933923, Velocity_in: X: -0.001539, Y: 0.001291, Z: 0.002500, Error: X: 0.690845, Y: 0.708566, Z: 1.409750, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673467
Current Pose: X: -0.690863, Y: -0.708670, Z: -1.409569, Yaw: 1.920476, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.690925, Y: 0.709035, Z: 4.933310, Velocity_in: X: -0.001750, Y: 0.001170, Z: 0.002569, Error: X: 0.690863, Y: 0.708670, Z: 1.409569, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673500
Current Pose: X: -0.690897, Y: -0.708813, Z: -1.409412, Yaw: 1.920429, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691016, Y: 0.709312, Z: 4.932786, Velocity_in: X: -0.001869, Y: 0.001216, Z: 0.002609, Error: X: 0.690897, Y: 0.708813, Z: 1.409412, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673537
Current Pose: X: -0.690942, Y: -0.708918, Z: -1.409602, Yaw: 1.920328, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691100, Y: 0.709286, Z: 4.933797, Velocity_in: X: -0.001957, Y: 0.001383, Z: 0.002662, Error: X: 0.690942, Y: 0.708918, Z: 1.409602, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673567
Current Pose: X: -0.690983, Y: -0.709017, Z: -1.409727, Yaw: 1.920214, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691127, Y: 0.709363, Z: 4.934168, Velocity_in: X: -0.001896, Y: 0.001443, Z: 0.002663, Error: X: 0.690983, Y: 0.709017, Z: 1.409727, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673600
Current Pose: X: -0.691045, Y: -0.709140, Z: -1.409770, Yaw: 1.920165, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691260, Y: 0.709573, Z: 4.934238, Velocity_in: X: -0.001746, Y: 0.001531, Z: 0.002693, Error: X: 0.691045, Y: 0.709140, Z: 1.409770, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673637
Current Pose: X: -0.691119, Y: -0.709236, Z: -1.409777, Yaw: 1.920039, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691381, Y: 0.709573, Z: 4.934226, Velocity_in: X: -0.001677, Y: 0.001631, Z: 0.002697, Error: X: 0.691119, Y: 0.709236, Z: 1.409777, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673669
Current Pose: X: -0.691201, Y: -0.709328, Z: -1.409766, Yaw: 1.919937, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691489, Y: 0.709647, Z: 4.934171, Velocity_in: X: -0.001484, Y: 0.001897, Z: 0.002680, Error: X: 0.691201, Y: 0.709328, Z: 1.409766, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673702
Current Pose: X: -0.691309, Y: -0.709437, Z: -1.409814, Yaw: 1.919889, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691688, Y: 0.709821, Z: 4.934399, Velocity_in: X: -0.001421, Y: 0.002075, Z: 0.002736, Error: X: 0.691309, Y: 0.709437, Z: 1.409814, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673736
Current Pose: X: -0.691412, Y: -0.709539, Z: -1.409797, Yaw: 1.919787, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691771, Y: 0.709895, Z: 4.934272, Velocity_in: X: -0.001404, Y: 0.002272, Z: 0.002773, Error: X: 0.691412, Y: 0.709539, Z: 1.409797, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673768
Current Pose: X: -0.691515, Y: -0.709637, Z: -1.409667, Yaw: 1.919667, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691877, Y: 0.709981, Z: 4.933705, Velocity_in: X: -0.001272, Y: 0.002396, Z: 0.002818, Error: X: 0.691515, Y: 0.709637, Z: 1.409667, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673801
Current Pose: X: -0.691617, Y: -0.709729, Z: -1.409644, Yaw: 1.919617, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.691971, Y: 0.710052, Z: 4.933729, Velocity_in: X: -0.001334, Y: 0.002639, Z: 0.002909, Error: X: 0.691617, Y: 0.709729, Z: 1.409644, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673835
Current Pose: X: -0.691747, Y: -0.709847, Z: -1.409662, Yaw: 1.919505, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.692205, Y: 0.710257, Z: 4.933837, Velocity_in: X: -0.001266, Y: 0.002685, Z: 0.002877, Error: X: 0.691747, Y: 0.709847, Z: 1.409662, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673867
Current Pose: X: -0.691835, Y: -0.709927, Z: -1.409612, Yaw: 1.919384, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.692143, Y: 0.710207, Z: 4.933592, Velocity_in: X: -0.001327, Y: 0.002744, Z: 0.003012, Error: X: 0.691835, Y: 0.709927, Z: 1.409612, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673900
Current Pose: X: -0.692002, Y: -0.710076, Z: -1.409600, Yaw: 1.919331, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.692584, Y: 0.710598, Z: 4.933586, Velocity_in: X: -0.001190, Y: 0.002619, Z: 0.003261, Error: X: 0.692002, Y: 0.710076, Z: 1.409600, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673937
Current Pose: X: -0.692128, Y: -0.710191, Z: -1.409605, Yaw: 1.919228, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.692570, Y: 0.710594, Z: 4.933621, Velocity_in: X: -0.001379, Y: 0.002922, Z: 0.003308, Error: X: 0.692128, Y: 0.710191, Z: 1.409605, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 673966
Current Pose: X: -0.692246, Y: -0.710300, Z: -1.409670, Yaw: 1.919111, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.692659, Y: 0.710682, Z: 4.933911, Velocity_in: X: -0.001494, Y: 0.003202, Z: 0.003252, Error: X: 0.692246, Y: 0.710300, Z: 1.409670, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 674002
Current Pose: X: -0.692356, Y: -0.710402, Z: -1.409715, Yaw: 1.919062, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.692742, Y: 0.710758, Z: 4.934046, Velocity_in: X: -0.001494, Y: 0.003243, Z: 0.003179, Error: X: 0.692356, Y: 0.710402, Z: 1.409715, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 674036
Current Pose: X: -0.692497, Y: -0.710534, Z: -1.409743, Yaw: 1.918960, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.692991, Y: 0.710996, Z: 4.934127, Velocity_in: X: -0.001376, Y: 0.003308, Z: 0.003145, Error: X: 0.692497, Y: 0.710534, Z: 1.409743, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 674068
