Current Pose: X: -0.041550, Y: -0.385725, Z: -0.135433, Yaw: 2.267152, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.186974, Y: 1.735763, Z: 0.609449, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 0.041550, Y: 0.385725, Z: 0.135433, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 247617
Current Pose: X: -0.042572, Y: -0.386734, Z: -0.133071, Yaw: 2.267164, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042631, Y: 0.387016, Z: 0.465782, Velocity_in: X: -0.000155, Y: 0.000115, Z: 0.000193, Error: X: 0.042572, Y: 0.386734, Z: 0.133071, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248281
Current Pose: X: -0.042600, Y: -0.386776, Z: -0.133148, Yaw: 2.267162, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042697, Y: 0.386923, Z: 0.466097, Velocity_in: X: 0.000603, Y: -0.000086, Z: -0.000217, Error: X: 0.042600, Y: 0.386776, Z: 0.133148, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248312
Current Pose: X: -0.042647, Y: -0.386820, Z: -0.133252, Yaw: 2.267119, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042813, Y: 0.386973, Z: 0.466485, Velocity_in: X: 0.001213, Y: 0.000016, Z: -0.000725, Error: X: 0.042647, Y: 0.386820, Z: 0.133252, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248345
Current Pose: X: -0.042710, Y: -0.386865, Z: -0.133382, Yaw: 2.267083, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042928, Y: 0.387022, Z: 0.466969, Velocity_in: X: 0.001676, Y: 0.000342, Z: -0.000843, Error: X: 0.042710, Y: 0.386865, Z: 0.133382, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248379
Current Pose: X: -0.042772, Y: -0.386912, Z: -0.133532, Yaw: 2.267089, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042988, Y: 0.387080, Z: 0.467512, Velocity_in: X: 0.001712, Y: 0.000853, Z: -0.001172, Error: X: 0.042772, Y: 0.386912, Z: 0.133532, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248414
Current Pose: X: -0.042818, Y: -0.386951, Z: -0.133651, Yaw: 2.267111, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042982, Y: 0.387087, Z: 0.467896, Velocity_in: X: 0.001332, Y: 0.000842, Z: -0.001586, Error: X: 0.042818, Y: 0.386951, Z: 0.133651, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248447
Current Pose: X: -0.042896, Y: -0.386985, Z: -0.133821, Yaw: 2.267096, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043170, Y: 0.387103, Z: 0.468545, Velocity_in: X: 0.001270, Y: 0.000975, Z: -0.001717, Error: X: 0.042896, Y: 0.386985, Z: 0.133821, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248482
Current Pose: X: -0.042982, Y: -0.387007, Z: -0.134035, Yaw: 2.267145, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043284, Y: 0.387083, Z: 0.469335, Velocity_in: X: 0.001801, Y: 0.001056, Z: -0.001518, Error: X: 0.042982, Y: 0.387007, Z: 0.134035, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248513
Current Pose: X: -0.043048, Y: -0.387025, Z: -0.134272, Yaw: 2.267134, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043279, Y: 0.387091, Z: 0.470188, Velocity_in: X: 0.001697, Y: 0.001037, Z: -0.001762, Error: X: 0.043048, Y: 0.387025, Z: 0.134272, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248546
Current Pose: X: -0.043131, Y: -0.387057, Z: -0.134553, Yaw: 2.267123, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043420, Y: 0.387166, Z: 0.471216, Velocity_in: X: 0.001780, Y: 0.001285, Z: -0.001749, Error: X: 0.043131, Y: 0.387057, Z: 0.134553, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248580
Current Pose: X: -0.043205, Y: -0.387092, Z: -0.134896, Yaw: 2.267151, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043466, Y: 0.387215, Z: 0.472481, Velocity_in: X: 0.001527, Y: 0.000961, Z: -0.002025, Error: X: 0.043205, Y: 0.387092, Z: 0.134896, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248612
Current Pose: X: -0.043257, Y: -0.387116, Z: -0.135121, Yaw: 2.267079, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043439, Y: 0.387200, Z: 0.473150, Velocity_in: X: 0.001777, Y: 0.001226, Z: -0.002211, Error: X: 0.043257, Y: 0.387116, Z: 0.135121, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248645
Current Pose: X: -0.043296, Y: -0.387118, Z: -0.135365, Yaw: 2.267081, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043430, Y: 0.387125, Z: 0.474023, Velocity_in: X: 0.001561, Y: 0.001409, Z: -0.002119, Error: X: 0.043296, Y: 0.387118, Z: 0.135365, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248679
Current Pose: X: -0.043317, Y: -0.387092, Z: -0.135609, Yaw: 2.267064, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043393, Y: 0.387000, Z: 0.474874, Velocity_in: X: 0.001667, Y: 0.001001, Z: -0.002446, Error: X: 0.043317, Y: 0.387092, Z: 0.135609, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248714
Current Pose: X: -0.043322, Y: -0.387063, Z: -0.135815, Yaw: 2.267078, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043336, Y: 0.386962, Z: 0.475559, Velocity_in: X: 0.002224, Y: 0.000319, Z: -0.002623, Error: X: 0.043322, Y: 0.387063, Z: 0.135815, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248747
Current Pose: X: -0.043308, Y: -0.387043, Z: -0.135944, Yaw: 2.267070, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043263, Y: 0.386974, Z: 0.475934, Velocity_in: X: 0.001809, Y: 0.000078, Z: -0.002340, Error: X: 0.043308, Y: 0.387043, Z: 0.135944, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248781
Current Pose: X: -0.043270, Y: -0.387009, Z: -0.136095, Yaw: 2.267080, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043135, Y: 0.386887, Z: 0.476485, Velocity_in: X: 0.001822, Y: 0.000239, Z: -0.002827, Error: X: 0.043270, Y: 0.387009, Z: 0.136095, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248814
Current Pose: X: -0.043221, Y: -0.386973, Z: -0.136211, Yaw: 2.267029, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.043050, Y: 0.386850, Z: 0.476852, Velocity_in: X: 0.001771, Y: -0.000174, Z: -0.003010, Error: X: 0.043221, Y: 0.386973, Z: 0.136211, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248847
Current Pose: X: -0.043162, Y: -0.386939, Z: -0.136280, Yaw: 2.267041, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042955, Y: 0.386820, Z: 0.477048, Velocity_in: X: 0.001745, Y: -0.000664, Z: -0.003085, Error: X: 0.043162, Y: 0.386939, Z: 0.136280, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248880
Current Pose: X: -0.043114, Y: -0.386925, Z: -0.136373, Yaw: 2.267015, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042947, Y: 0.386874, Z: 0.477399, Velocity_in: X: 0.001437, Y: -0.000735, Z: -0.003125, Error: X: 0.043114, Y: 0.386925, Z: 0.136373, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248913
Current Pose: X: -0.043063, Y: -0.386907, Z: -0.136588, Yaw: 2.266988, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042885, Y: 0.386845, Z: 0.478273, Velocity_in: X: 0.001623, Y: -0.000943, Z: -0.003487, Error: X: 0.043063, Y: 0.386907, Z: 0.136588, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248945
Current Pose: X: -0.043020, Y: -0.386886, Z: -0.136804, Yaw: 2.266996, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042868, Y: 0.386811, Z: 0.479030, Velocity_in: X: 0.001364, Y: -0.000836, Z: -0.003895, Error: X: 0.043020, Y: 0.386886, Z: 0.136804, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 248980
Current Pose: X: -0.042989, Y: -0.386886, Z: -0.136951, Yaw: 2.267024, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042881, Y: 0.386889, Z: 0.479476, Velocity_in: X: 0.001447, Y: -0.000647, Z: -0.004005, Error: X: 0.042989, Y: 0.386886, Z: 0.136951, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 249012
Current Pose: X: -0.042953, Y: -0.386898, Z: -0.137220, Yaw: 2.267011, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042829, Y: 0.386938, Z: 0.480539, Velocity_in: X: 0.001249, Y: -0.000457, Z: -0.003583, Error: X: 0.042953, Y: 0.386898, Z: 0.137220, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 249044
Current Pose: X: -0.042924, Y: -0.386928, Z: -0.137457, Yaw: 2.267013, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042822, Y: 0.387036, Z: 0.481334, Velocity_in: X: 0.000880, Y: -0.000634, Z: -0.003447, Error: X: 0.042924, Y: 0.386928, Z: 0.137457, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 249079
Current Pose: X: -0.042896, Y: -0.386970, Z: -0.137673, Yaw: 2.266940, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 0.042795, Y: 0.387114, Z: 0.482072, Velocity_in: X: 0.000891, Y: -0.000527, Z: -0.003671, Error: X: 0.042896, Y: 0.386970, Z: 0.137673, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 249113
