Current Pose: X: -1.167596, Y: -1.685008, Z: -0.177938, Yaw: 1.714643, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 5.254180, Y: 7.582536, Z: 0.800720, Velocity_in: X: 0.000000, Y: 0.000000, Z: 0.000000, Error: X: 1.167596, Y: 1.685008, Z: 0.177938, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819044
Current Pose: X: -1.168182, Y: -1.685866, Z: -0.176873, Yaw: 1.714676, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168324, Y: 1.686120, Z: 0.618930, Velocity_in: X: -0.001000, Y: 0.001460, Z: 0.005241, Error: X: 1.168182, Y: 1.685866, Z: 0.176873, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819410
Current Pose: X: -1.168231, Y: -1.685958, Z: -0.176738, Yaw: 1.714676, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168401, Y: 1.686281, Z: 0.618446, Velocity_in: X: -0.001036, Y: 0.001467, Z: 0.005251, Error: X: 1.168231, Y: 1.685958, Z: 0.176738, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819443
Current Pose: X: -1.168263, Y: -1.686024, Z: -0.176747, Yaw: 1.714674, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168375, Y: 1.686254, Z: 0.618626, Velocity_in: X: -0.001032, Y: 0.001346, Z: 0.005343, Error: X: 1.168263, Y: 1.686024, Z: 0.176747, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819476
Current Pose: X: -1.168275, Y: -1.686089, Z: -0.176670, Yaw: 1.714674, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168316, Y: 1.686316, Z: 0.618266, Velocity_in: X: -0.001166, Y: 0.001341, Z: 0.005371, Error: X: 1.168275, Y: 1.686089, Z: 0.176670, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819509
Current Pose: X: -1.168237, Y: -1.686162, Z: -0.176505, Yaw: 1.714668, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168107, Y: 1.686419, Z: 0.617604, Velocity_in: X: -0.001174, Y: 0.001179, Z: 0.005296, Error: X: 1.168237, Y: 1.686162, Z: 0.176505, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819542
Current Pose: X: -1.168201, Y: -1.686212, Z: -0.176369, Yaw: 1.714662, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168075, Y: 1.686386, Z: 0.617153, Velocity_in: X: -0.000934, Y: 0.000810, Z: 0.005414, Error: X: 1.168201, Y: 1.686212, Z: 0.176369, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819575
Current Pose: X: -1.168158, Y: -1.686258, Z: -0.176214, Yaw: 1.714665, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168007, Y: 1.686419, Z: 0.616595, Velocity_in: X: -0.000975, Y: 0.000578, Z: 0.005500, Error: X: 1.168158, Y: 1.686258, Z: 0.176214, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819609
Current Pose: X: -1.168133, Y: -1.686305, Z: -0.176052, Yaw: 1.714664, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168046, Y: 1.686468, Z: 0.616020, Velocity_in: X: -0.000871, Y: 0.000338, Z: 0.005506, Error: X: 1.168133, Y: 1.686305, Z: 0.176052, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819642
Current Pose: X: -1.168102, Y: -1.686347, Z: -0.176043, Yaw: 1.714656, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.167995, Y: 1.686495, Z: 0.616141, Velocity_in: X: -0.000798, Y: 0.000271, Z: 0.005489, Error: X: 1.168102, Y: 1.686347, Z: 0.176043, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819675
Current Pose: X: -1.168078, Y: -1.686360, Z: -0.175984, Yaw: 1.714659, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.167993, Y: 1.686408, Z: 0.615886, Velocity_in: X: -0.000663, Y: 0.000106, Z: 0.005467, Error: X: 1.168078, Y: 1.686360, Z: 0.175984, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819711
Current Pose: X: -1.168062, Y: -1.686382, Z: -0.175752, Yaw: 1.714656, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168006, Y: 1.686457, Z: 0.614902, Velocity_in: X: -0.000492, Y: 0.000121, Z: 0.005398, Error: X: 1.168062, Y: 1.686382, Z: 0.175752, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819744
Current Pose: X: -1.168061, Y: -1.686407, Z: -0.175542, Yaw: 1.714654, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168056, Y: 1.686496, Z: 0.614189, Velocity_in: X: -0.000461, Y: 0.000247, Z: 0.005396, Error: X: 1.168061, Y: 1.686407, Z: 0.175542, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819777
Current Pose: X: -1.168060, Y: -1.686448, Z: -0.175320, Yaw: 1.714652, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168056, Y: 1.686590, Z: 0.613398, Velocity_in: X: -0.000424, Y: 0.000435, Z: 0.005300, Error: X: 1.168060, Y: 1.686448, Z: 0.175320, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819810
Current Pose: X: -1.168074, Y: -1.686489, Z: -0.175200, Yaw: 1.714654, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168125, Y: 1.686633, Z: 0.613078, Velocity_in: X: -0.000453, Y: 0.000520, Z: 0.005255, Error: X: 1.168074, Y: 1.686489, Z: 0.175200, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819843
Current Pose: X: -1.168118, Y: -1.686546, Z: -0.175136, Yaw: 1.714655, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168272, Y: 1.686746, Z: 0.612912, Velocity_in: X: -0.000535, Y: 0.000626, Z: 0.005406, Error: X: 1.168118, Y: 1.686546, Z: 0.175136, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819876
Current Pose: X: -1.168154, Y: -1.686589, Z: -0.175106, Yaw: 1.714647, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168281, Y: 1.686742, Z: 0.612841, Velocity_in: X: -0.000501, Y: 0.000740, Z: 0.005403, Error: X: 1.168154, Y: 1.686589, Z: 0.175106, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819909
Current Pose: X: -1.168203, Y: -1.686637, Z: -0.175189, Yaw: 1.714640, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168374, Y: 1.686805, Z: 0.613246, Velocity_in: X: -0.000614, Y: 0.000938, Z: 0.005301, Error: X: 1.168203, Y: 1.686637, Z: 0.175189, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819942
Current Pose: X: -1.168269, Y: -1.686694, Z: -0.175248, Yaw: 1.714649, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168499, Y: 1.686894, Z: 0.613424, Velocity_in: X: -0.000804, Y: 0.001116, Z: 0.005267, Error: X: 1.168269, Y: 1.686694, Z: 0.175248, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 819975
Current Pose: X: -1.168361, Y: -1.686770, Z: -0.175341, Yaw: 1.714639, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168681, Y: 1.687037, Z: 0.613787, Velocity_in: X: -0.000839, Y: 0.001311, Z: 0.005156, Error: X: 1.168361, Y: 1.686770, Z: 0.175341, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820011
Current Pose: X: -1.168428, Y: -1.686828, Z: -0.175368, Yaw: 1.714636, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168662, Y: 1.687029, Z: 0.613815, Velocity_in: X: -0.000777, Y: 0.001398, Z: 0.005255, Error: X: 1.168428, Y: 1.686828, Z: 0.175368, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820042
Current Pose: X: -1.168495, Y: -1.686864, Z: -0.175429, Yaw: 1.714634, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168731, Y: 1.686992, Z: 0.614064, Velocity_in: X: -0.000717, Y: 0.001569, Z: 0.005280, Error: X: 1.168495, Y: 1.686864, Z: 0.175429, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820075
Current Pose: X: -1.168585, Y: -1.686905, Z: -0.175466, Yaw: 1.714645, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168898, Y: 1.687045, Z: 0.614168, Velocity_in: X: -0.000612, Y: 0.001587, Z: 0.005358, Error: X: 1.168585, Y: 1.686905, Z: 0.175466, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820108
Current Pose: X: -1.168652, Y: -1.686932, Z: -0.175505, Yaw: 1.714635, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168889, Y: 1.687030, Z: 0.614307, Velocity_in: X: -0.000352, Y: 0.001694, Z: 0.005246, Error: X: 1.168652, Y: 1.686932, Z: 0.175505, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820144
Current Pose: X: -1.168720, Y: -1.686945, Z: -0.175585, Yaw: 1.714627, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.168955, Y: 1.686991, Z: 0.614625, Velocity_in: X: -0.000283, Y: 0.001847, Z: 0.005299, Error: X: 1.168720, Y: 1.686945, Z: 0.175585, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820177
Current Pose: X: -1.168800, Y: -1.686943, Z: -0.175636, Yaw: 1.714611, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169081, Y: 1.686933, Z: 0.614777, Velocity_in: X: -0.000158, Y: 0.001703, Z: 0.005310, Error: X: 1.168800, Y: 1.686943, Z: 0.175636, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820210
Current Pose: X: -1.168893, Y: -1.686945, Z: -0.175639, Yaw: 1.714595, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169217, Y: 1.686952, Z: 0.614741, Velocity_in: X: 0.000185, Y: 0.001664, Z: 0.005115, Error: X: 1.168893, Y: 1.686945, Z: 0.175639, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820243
Current Pose: X: -1.168988, Y: -1.686942, Z: -0.175666, Yaw: 1.714605, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169319, Y: 1.686932, Z: 0.614860, Velocity_in: X: 0.000334, Y: 0.001806, Z: 0.005110, Error: X: 1.168988, Y: 1.686942, Z: 0.175666, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820276
Current Pose: X: -1.169110, Y: -1.686939, Z: -0.175675, Yaw: 1.714595, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169537, Y: 1.686931, Z: 0.614873, Velocity_in: X: 0.000468, Y: 0.002005, Z: 0.005171, Error: X: 1.169110, Y: 1.686939, Z: 0.175675, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820309
Current Pose: X: -1.169192, Y: -1.686938, Z: -0.175638, Yaw: 1.714600, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169480, Y: 1.686932, Z: 0.614697, Velocity_in: X: 0.000567, Y: 0.002169, Z: 0.004997, Error: X: 1.169192, Y: 1.686938, Z: 0.175638, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820342
Current Pose: X: -1.169267, Y: -1.686937, Z: -0.175598, Yaw: 1.714618, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169530, Y: 1.686934, Z: 0.614551, Velocity_in: X: 0.000621, Y: 0.002086, Z: 0.004908, Error: X: 1.169267, Y: 1.686937, Z: 0.175598, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820375
Current Pose: X: -1.169334, Y: -1.686924, Z: -0.175542, Yaw: 1.714606, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169568, Y: 1.686879, Z: 0.614343, Velocity_in: X: 0.000592, Y: 0.002029, Z: 0.004969, Error: X: 1.169334, Y: 1.686924, Z: 0.175542, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820408
Current Pose: X: -1.169405, Y: -1.686893, Z: -0.175463, Yaw: 1.714610, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169653, Y: 1.686786, Z: 0.614039, Velocity_in: X: 0.000616, Y: 0.001985, Z: 0.005057, Error: X: 1.169405, Y: 1.686893, Z: 0.175463, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820444
Current Pose: X: -1.169446, Y: -1.686856, Z: -0.175518, Yaw: 1.714610, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169591, Y: 1.686726, Z: 0.614367, Velocity_in: X: 0.000837, Y: 0.001856, Z: 0.005065, Error: X: 1.169446, Y: 1.686856, Z: 0.175518, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820477
Current Pose: X: -1.169482, Y: -1.686825, Z: -0.175611, Yaw: 1.714599, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169608, Y: 1.686714, Z: 0.614731, Velocity_in: X: 0.000927, Y: 0.001743, Z: 0.005095, Error: X: 1.169482, Y: 1.686825, Z: 0.175611, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820510
Current Pose: X: -1.169515, Y: -1.686787, Z: -0.175608, Yaw: 1.714592, Target Pose: X: 0.000000, Y: 0.000000, Z: 0.000000, Yaw: 0.000000, Velocity_out: X: 1.169632, Y: 1.686657, Z: 0.614626, Velocity_in: X: 0.001065, Y: 0.001714, Z: 0.004962, Error: X: 1.169515, Y: 1.686787, Z: 0.175608, Kp: 1.000000, Ki: 0.000000, Kd: 3.500000, Kp_z: 3.500000, Ki_z: 0.000000, Kd_z: 1.000000, Kp_yaw: 0.500000, Ki_yaw: 0.000000, Kd_yaw: 1.000000, Time: 820543
